id,sex,employment,married,income,digital3
857,F,employed,0,20929,.60232222
858,M,employed,0,5565,.58004981
859,M,employed,1,55888,.51167965
860,M,student,0,0,.23325175
861,F,retired,0,4784,0
862,F,employed,1,9709,.74325335
863,M,employed,1,17586,.87084419
864,M,employed,1,6538,0
865,F,student,0,27074,.7069605
866,F,student,0,0,.92878884
867,M,employed,1,36937,.68152142
868,F,retired,1,4905,0
869,M,student,0,0,.81303036
870,M,retired,0,5336,0
871,M,employed,1,8763,.36543608
872,F,unemployed,1,0,.55341625
873,F,student,0,11039,0
874,F,retired,0,25252,0
875,M,unemployed,1,9767,.090300046
876,M,employed,1,9165,.13416052
877,F,retired,0,23913,0
878,M,employed,1,8760,.15585227
879,M,employed,1,6833,.6836409
880,M,employed,1,16481,.97598052
881,M,student,0,0,0
882,M,employed,1,12549,.68074369
883,M,retired,0,11632,.21200964
884,M,employed,1,57133,.25419509
885,M,employed,1,8242,0
886,M,unemployed,0,0,.55596924
887,M,student,0,4424,.86297387
888,M,employed,1,16655,.52888197
889,F,unemployed,1,11695,0
890,F,retired,1,10314,.050288856
891,F,employed,1,10968,0
892,M,employed,1,14817,.87535167
893,F,employed,0,10730,.54917204
894,M,student,0,0,.020488722
895,M,student,1,10799,.96078628
896,F,employed,1,20223,0
897,M,employed,1,8665,0
898,F,employed,0,18777,0
899,M,retired,1,8850,.32449988
900,M,employed,1,12390,0
901,F,retired,1,9275,.18907437
902,M,employed,1,8043,.79484016
903,M,employed,0,17545,.63445055
904,F,unemployed,0,0,.26321939
905,M,employed,1,21294,.7570278
906,M,retired,1,36720,0
907,M,employed,1,13181,.69106144
908,M,employed,1,7975,.60823345
909,M,retired,1,18902,.28213689
910,F,employed,0,30948,.094275743
911,M,employed,1,73468,.420439
912,M,employed,0,18454,.87078172
913,F,employed,1,51727,.55712414
914,M,student,0,9080,.84110308
915,F,retired,1,2413,.17026536
916,M,employed,1,7244,.32293227
917,F,employed,1,15124,.61598033
918,F,employed,1,9033,.77371073
919,M,unemployed,1,10310,0
920,M,retired,0,8558,0
921,M,employed,1,6820,.95011848
922,F,employed,1,6339,0
923,F,student,1,0,.92035866
924,M,unemployed,0,0,0
925,F,employed,1,5645,.22249971
926,F,unemployed,1,0,.54363024
927,M,unemployed,1,0,0
928,F,employed,0,10500,.58432239
929,F,employed,0,20074,.25011981
930,F,unemployed,1,12599,.0010736694
931,M,unemployed,1,0,0
932,M,employed,1,4967,.43776625
933,F,student,0,0,.81342566
934,M,employed,1,25753,0
935,F,employed,1,6856,.61562663
936,F,student,0,0,.94355398
937,M,employed,1,27560,.6431089
938,F,retired,0,4260,.20336643
939,M,student,0,12620,.92879134
940,F,retired,1,8337,0
941,M,employed,1,13765,.49609199
942,F,unemployed,1,0,.56843013
943,M,employed,1,48605,.38989812
944,F,employed,1,8569,.9604494
945,F,student,0,0,.23997037
946,F,employed,0,59851,0
947,M,employed,1,21761,0
948,F,unemployed,1,27954,.58021981
949,F,employed,1,9797,.56880713
950,M,employed,0,8322,.7655468
951,M,student,0,0,.86796153
952,F,unemployed,1,0,.73093915
953,M,retired,1,45449,.27582207
954,F,employed,1,13084,.53794837
955,M,employed,0,15506,.12427437
956,M,employed,1,33037,.33295187
957,M,employed,1,70551,.73399776
958,M,employed,1,9118,.54704857
959,F,employed,0,44030,.77172238
960,M,student,0,3374,.82056165
961,M,employed,1,9911,.71502262
962,M,employed,1,41349,.93075109
963,M,employed,1,14958,0
964,M,retired,1,7351,0
965,F,student,0,0,.8347044
966,F,employed,1,10019,0
967,F,employed,1,26698,.72298139
968,F,employed,1,10856,.46904269
969,F,employed,0,9296,.8013829
970,M,employed,0,9025,.12841666
971,F,employed,0,22254,0
972,F,student,0,0,.85419428
973,M,retired,1,4357,0
974,M,student,0,0,.65855819
975,F,employed,1,10615,.5809018
976,M,employed,0,28521,.83029836
977,F,employed,0,43794,.88359052
978,F,employed,1,8957,0
979,F,employed,1,6212,.59677082
980,M,unemployed,0,0,.43603745
981,M,employed,1,6310,0
982,F,unemployed,0,0,0
983,M,employed,1,17553,.61118317
984,M,employed,0,48403,0
985,M,employed,0,8646,.68534195
986,M,employed,1,10749,.54764867
987,F,employed,0,5449,.85268515
988,M,retired,0,31514,0
989,F,unemployed,1,0,.61128336
990,F,employed,1,459901,0
991,M,student,0,6797,.90142709
992,F,employed,0,7348,.59152162
993,M,employed,0,5653,.18580307
994,M,employed,0,33853,.23567042
995,M,employed,0,15026,.14381006
996,F,retired,0,7224,0
997,M,employed,1,9618,0
998,M,employed,0,37149,.54015911
999,M,employed,1,19455,.57317317
1000,F,retired,1,5643,.27177936
1001,M,employed,1,22837,.80893028
1002,M,student,0,266400,.71588814
1003,M,employed,0,37924,0
1004,M,employed,0,32794,.19320433
1005,M,unemployed,1,0,0
1006,F,unemployed,0,32354,.13000552
1007,M,employed,0,28112,.9277274
1008,F,employed,0,8500,.18767105
1009,M,student,1,0,.97557485
1010,M,unemployed,0,0,.10322919
1011,M,employed,1,25549,.61032182
1012,F,employed,0,56485,.57267964
1013,F,employed,0,9210,.79924065
1014,F,employed,1,5670,0
1015,M,employed,1,50498,.80772078
1016,M,employed,1,13825,.73712659
1017,F,retired,1,7904,.24518839
1018,M,employed,1,7476,0
1019,M,retired,1,30950,0
1020,F,retired,1,8447,0
1021,M,unemployed,1,25794,.094727397
1022,F,employed,0,13024,0
1023,M,employed,1,50439,0
1024,F,employed,1,5725,0
1025,M,employed,1,17061,.62522358
1026,F,employed,1,4709,0
1027,F,employed,1,4805,.76491976
1028,M,employed,1,9027,.35040972
1029,F,unemployed,1,0,0
1030,M,employed,0,10931,.80798411
1031,F,student,0,0,.052145489
1032,F,employed,1,5589,0
1033,M,employed,1,6556,.63119447
1034,F,employed,0,52866,0
1035,M,student,0,0,.75396526
1036,M,employed,1,12467,.50937498
1037,M,employed,1,16143,0
1038,M,unemployed,1,0,.71545833
1039,M,student,0,0,.55464107
1040,M,employed,0,12987,.05723726
1041,M,employed,1,19922,.19919859
1042,M,employed,0,15619,.93183953
1043,F,unemployed,1,8766,0
1044,M,employed,1,9420,.36642352
1045,F,unemployed,1,0,0
1046,M,employed,1,21609,.46239817
1047,F,employed,0,31608,.6363799
1048,M,employed,1,8243,.55926836
1049,F,retired,1,6657,0
1050,M,employed,0,8543,.30502483
1051,M,employed,0,29244,.62147874
1052,M,employed,1,14734,.088086046
1053,M,unemployed,0,0,.76541108
1054,M,employed,1,7756,.86571807
1055,F,unemployed,1,0,0
1056,M,employed,1,11126,.18083447
1057,F,unemployed,0,0,0
1058,F,retired,1,6038,0
1059,M,employed,1,20829,.37603223
1060,M,employed,1,20671,0
1061,F,employed,0,7369,.59637862
1062,M,employed,1,13744,0
1063,M,student,0,0,.58479446
1064,M,employed,1,7916,.92771596
1065,F,unemployed,1,0,.86483079
1066,F,employed,0,13022,.097795412
1067,M,employed,0,7602,0
1068,F,employed,1,6197,.020724449
1069,M,employed,1,14032,.50335175
1070,F,student,0,10434,0
1071,M,employed,0,6095,.5283618
1072,M,student,0,21222,.24537537
1073,F,employed,1,13365,.69541389
1074,F,employed,1,13147,.76834071
1075,M,employed,1,13497,.50741225
1076,M,employed,1,8941,.73351938
1077,F,unemployed,1,14737,.16722801
1078,M,retired,1,7697,.16362086
1079,F,unemployed,0,8504,.69067806
1080,M,employed,1,7404,.8017928
1081,F,student,0,0,.96579099
1082,M,employed,1,17663,.56645745
1083,F,student,0,0,.95985448
1084,M,employed,1,21612,0
1085,M,employed,1,18567,0
1086,M,employed,1,8854,0
1087,F,unemployed,1,0,.71059394
1088,M,employed,1,12002,.5567857
1089,M,student,0,10307,.87290019
1090,M,unemployed,1,6036,0
1091,M,employed,1,9088,.51164317
1092,F,employed,0,21967,.76821166
1093,F,unemployed,1,0,.42934084
1094,F,employed,0,7356,.85398889
1095,M,retired,1,10938,.24584648
1096,M,employed,0,6202,.79227751
1097,M,student,0,7126,0
1098,M,student,0,9885,.74879688
1099,M,employed,1,13188,0
1100,M,employed,1,8869,.86314207
1101,M,employed,1,6066,.5809226
1102,M,employed,1,7357,0
1103,M,employed,1,64372,.52432984
1104,F,student,0,9070,.89813024
1105,M,employed,1,8058,.10188704
1106,M,employed,1,12858,.33906716
1107,M,employed,1,6246,0
1108,M,employed,1,9589,0
1109,M,student,0,0,.46866518
1110,M,employed,1,12178,.56067717
1111,M,retired,0,11119,.24625047
1112,M,employed,1,17077,0
1113,M,employed,1,22013,.61293089
1114,M,employed,1,9903,.56649631
1115,F,employed,1,11318,0
1116,F,employed,1,7300,.59978634
1117,F,retired,0,12953,.27601475
1118,M,employed,1,7198,.67696798
1119,M,employed,1,49029,.32276434
1120,M,employed,0,13633,.4339506
1121,M,employed,1,7069,.51377034
1122,M,student,0,0,.2684496
1123,M,employed,1,11977,.60392696
1124,M,employed,1,7984,.065045454
1125,M,student,0,0,.87141228
1126,F,employed,1,6156,.75192595
1127,M,employed,1,13864,0
1128,M,employed,0,7800,0
1129,F,student,1,0,.98338407
1130,M,student,0,0,.10100281
1131,F,unemployed,1,7253,0
1132,M,retired,1,2486,.04065226
1133,M,employed,1,22047,.7055335
1134,M,employed,0,7619,.9844839
1135,M,retired,1,15933,0
1136,F,unemployed,0,0,0
1137,M,employed,0,6560,.11908804
1138,M,employed,0,25221,.50082588
1139,M,employed,0,42293,.37702313
1140,F,student,0,0,.96265197
1141,M,student,0,2868,.82715082
1142,F,employed,1,5975,.35676453
1143,M,student,1,0,0
1144,M,employed,1,23502,.51804221
1145,M,unemployed,1,0,.57477576
1146,M,student,1,7999,.80309099
1147,M,employed,1,32827,.18078098
1148,M,employed,1,12448,.39087
1149,M,retired,1,6471,0
1150,F,retired,0,3571,.24081984
1151,M,employed,1,195496,.6771059
1152,F,employed,0,38899,.56221867
1153,M,employed,0,9249,.040583182
1154,M,retired,0,81329,.35644385
1155,M,employed,1,34596,0
1156,M,employed,1,7002,.65601826
1157,F,employed,1,13888,0
1158,M,employed,0,11998,.62099618
1159,F,unemployed,1,0,.075073406
1160,M,employed,1,1000000,.55878276
1161,M,employed,1,20372,.92136377
1162,F,employed,0,26630,.59486961
1163,F,employed,1,13768,.68800086
1164,F,unemployed,1,0,.81288886
1165,M,employed,1,26711,.63728052
1166,M,unemployed,0,0,0
1167,M,student,0,15453,.12746227
1168,F,student,0,13686,.49849683
1169,M,employed,0,32739,0
1170,F,employed,0,5565,.83719802
1171,M,employed,0,57693,0
1172,F,retired,1,6672,0
1173,F,retired,0,5251,.11904991
1174,F,employed,1,6585,0
1175,F,retired,0,3597,.29185703
1176,M,employed,0,57998,.8529914
1177,M,employed,0,7001,.048633367
1178,M,employed,0,12037,.028732326
1179,M,employed,1,34997,0
1180,M,employed,0,17012,.85341299
1181,F,unemployed,1,6537,.38621134
1182,M,employed,0,8738,.32604861
1183,M,employed,1,7195,.87958056
1184,F,retired,0,1924,.21928737
1185,F,employed,1,5600,.069825396
1186,M,unemployed,0,15200,.82481533
1187,M,employed,1,47554,.034429863
1188,M,employed,1,39270,.54875529
1189,F,employed,1,9559,0
1190,F,employed,1,20568,.76074284
1191,F,employed,1,11837,.55797017
1192,M,unemployed,1,5556,.26620832
1193,M,employed,1,35779,.61049557
1194,M,employed,0,9637,.85081142
1195,M,employed,1,7666,.6763007
1196,M,employed,0,7061,.55382389
1197,M,employed,1,6232,0
1198,M,unemployed,0,0,.36224899
1199,M,employed,0,9920,.52896827
1200,F,employed,0,24694,.53864843
1201,F,employed,1,8097,.79369509
1202,F,employed,1,9364,.15678233
1203,F,retired,1,4376,.094596513
1204,F,student,0,0,.23430659
1205,F,employed,0,13791,.13638617
1206,F,retired,1,3898,.24547124
1207,M,employed,1,8995,.70373863
1208,M,employed,0,6415,.0028371206
1209,F,employed,0,9855,.62914479
1210,F,employed,0,7484,0
1211,F,employed,1,14800,.67450452
1212,F,employed,1,5289,.83305001
1213,M,employed,0,77637,.26069346
1214,F,student,0,0,.72656751
1215,M,unemployed,1,6985,.59146446
1216,F,unemployed,1,5265,.835307
1217,M,employed,1,10751,.39044866
1218,M,employed,1,8189,.43822667
1219,M,employed,0,14581,0
1220,M,employed,1,17998,0
1221,M,student,0,19019,.74522996
1222,M,employed,1,6886,.86052573
1223,F,employed,1,8315,0
1224,F,employed,1,4876,.59263641
1225,M,unemployed,0,15123,.83718234
1226,F,retired,1,5871,0
1227,M,employed,1,8201,0
1228,M,employed,0,5146,.9191246
1229,M,unemployed,0,0,.11333656
1230,M,employed,0,8857,.43856892
1231,F,retired,1,12351,.23720999
1232,M,retired,0,20473,.3294397
1233,F,employed,1,207488,.62802893
1234,M,employed,0,14164,.79665208
1235,M,employed,1,8099,.74378419
1236,F,employed,0,12041,.090611354
1237,M,student,0,0,.49197537
1238,M,employed,1,15871,.045926146
1239,M,student,0,5987,.81145751
1240,M,employed,0,5704,.58927256
1241,M,student,0,156996,.74688894
1242,F,student,0,0,.72603965
1243,F,employed,1,5197,0
1244,F,employed,1,9052,.4479751
1245,M,unemployed,1,0,.58196718
1246,F,employed,1,11285,0
1247,F,unemployed,1,0,.71827739
1248,F,unemployed,1,0,.82686186
1249,M,employed,1,5595,.26448679
1250,F,employed,1,14062,.3809807
1251,F,employed,1,5671,.58018041
1252,M,student,0,0,.86452794
1253,M,unemployed,1,0,.66326863
1254,F,employed,1,16432,0
1255,M,unemployed,1,0,.45886633
1256,M,student,0,4052,.95178282
1257,M,unemployed,1,0,.22984716
1258,F,retired,1,6140,.23512979
1259,F,employed,1,4463,0
1260,F,employed,0,8975,0
1261,M,retired,1,4319,0
1262,M,employed,1,8092,0
1263,M,student,0,0,.97313124
1264,M,employed,1,14392,.93749285
1265,F,employed,0,9640,.010635762
1266,M,employed,1,11633,0
1267,M,employed,1,40395,.71938509
1268,M,employed,1,10053,.96774215
1269,F,student,0,0,.97441006
1270,M,employed,0,20159,0
1271,F,employed,1,16619,.96127093
1272,M,employed,0,12499,.24824245
1273,M,employed,1,7334,.74433535
1274,M,student,0,3885,.54100525
1275,F,retired,0,3459,0
1276,M,employed,0,17251,0
1277,M,employed,1,16120,.98845416
1278,M,student,0,0,.58748484
1279,F,employed,1,6734,.69014996
1280,M,student,0,11305,.80075139
1281,M,student,0,64239,.49153793
1282,M,employed,1,66246,0
1283,F,employed,0,9530,.40521935
1284,M,employed,1,10233,.78703761
1285,M,employed,1,85856,.77276504
1286,M,employed,1,16053,.44886905
1287,F,employed,1,28744,.29157758
1288,F,employed,1,5190,.65402669
1289,F,unemployed,1,0,0
1290,M,retired,1,3344,.15780264
1291,M,unemployed,1,13203,.19706529
1292,M,employed,1,9723,.87214065
1293,M,employed,1,27446,0
1294,F,retired,1,13966,.32003993
1295,F,employed,0,17901,.73418623
1296,M,retired,1,3243,.21203414
1297,M,employed,1,17885,.024939533
1298,F,unemployed,1,0,.57682884
1299,F,employed,0,35548,.54803735
1300,M,employed,1,9038,.62261546
1301,M,student,0,4176,.8984524
1302,F,employed,1,4907,.54195601
1303,M,employed,1,17846,.53904295
1304,F,retired,1,6693,.22459908
1305,M,unemployed,0,0,.82172781
1306,M,unemployed,1,33920,.21048179
1307,M,unemployed,1,0,0
1308,F,employed,1,17495,.16371198
1309,M,employed,0,10526,.50270253
1310,M,student,0,0,.36668259
1311,M,unemployed,0,16867,.54085261
1312,M,employed,1,35546,.62186873
1313,F,unemployed,0,24999,.713557
1314,M,employed,0,6905,.68981707
1315,M,employed,1,12533,.58521223
1316,F,retired,0,24442,0
1317,M,retired,1,6155,.24325295
1318,M,retired,1,5106,.012096316
1319,F,retired,0,5693,.016128879
1320,M,student,0,0,0
1321,F,unemployed,0,26714,.90220535
1322,M,employed,0,6757,.20828167
1323,M,employed,1,14671,0
1324,M,unemployed,1,0,.5430389
1325,F,employed,1,7740,.44788662
1326,F,unemployed,1,0,.12535049
1327,M,employed,1,27526,.58193338
1328,M,employed,1,29910,.54829729
1329,M,employed,1,6336,.78499264
1330,M,employed,1,7215,.6866293
1331,F,student,0,31688,.1164481
1332,F,employed,1,80409,.58381277
1333,M,unemployed,0,0,.75272
1334,F,employed,1,8529,.39827871
1335,F,employed,1,5629,.60249794
1336,M,employed,1,14067,.81556171
1337,M,employed,1,5439,.75691342
1338,M,retired,0,199793,.31483638
1339,F,employed,1,52194,.78937513
1340,M,student,0,0,.91932297
1341,F,employed,1,10087,.73382413
1342,F,unemployed,1,19633,.34729576
1343,F,employed,0,8579,.83605152
1344,M,employed,0,101409,0
1345,M,employed,1,29791,.86857253
1346,F,student,0,6109,.79040009
1347,F,unemployed,1,0,.59985721
1348,F,employed,1,5504,.043508708
1349,M,employed,1,6317,.024997221
1350,M,student,0,0,0
1351,F,employed,1,18317,.66744238
1352,F,employed,1,8765,.26414996
1353,F,student,0,0,.90906501
1354,F,employed,0,8707,0
1355,M,retired,1,13984,0
1356,F,employed,0,7486,.81497234
1357,M,student,0,0,.9165262
1358,M,unemployed,1,7498,.46591914
1359,M,unemployed,1,0,.51821864
1360,M,unemployed,0,0,0
1361,M,student,0,0,.26490656
1362,F,student,0,0,.898323
1363,M,unemployed,1,0,.36925769
1364,M,employed,1,9156,.046637286
1365,M,employed,0,7963,.52298069
1366,F,student,0,2865,.21513222
1367,M,employed,1,26125,.60923344
1368,F,employed,1,8546,.17659764
1369,F,student,0,5576,.94779074
1370,F,unemployed,1,12127,.51865613
1371,F,unemployed,1,11655,.74980187
1372,M,employed,1,7371,.58557737
1373,M,employed,1,18437,.85778129
1374,M,employed,0,22631,.50834417
1375,F,unemployed,1,13707,.50161344
1376,M,student,0,0,.053356037
1377,M,employed,1,15426,.56204337
1378,F,retired,0,38269,.2779457
1379,F,employed,1,223994,.82035816
1380,M,student,0,14434,.93338168
1381,F,retired,1,10751,0
1382,F,student,0,42574,.95033991
1383,M,employed,0,9123,.73672664
1384,M,employed,1,5124,.27402377
1385,F,employed,1,57087,.3253791
1386,M,unemployed,0,10287,.39869285
1387,F,employed,1,5652,.75850713
1388,M,retired,0,20591,.31094891
1389,M,employed,1,10303,0
1390,M,employed,1,7595,.52790767
1391,F,employed,1,5405,0
1392,M,student,0,0,.96360373
1393,M,employed,0,10416,.82684588
1394,F,employed,1,6468,.50437349
1395,M,employed,0,18911,0
1396,M,employed,0,20364,0
1397,M,retired,1,10021,.050103765
1398,F,employed,1,11357,.015637934
1399,F,retired,0,4340,.23182555
1400,M,employed,1,15351,0
1401,M,employed,1,8548,.52182382
1402,F,employed,1,6473,.65017539
1403,M,student,0,0,.29194677
1404,M,employed,0,21347,0
1405,M,employed,1,10628,.5851475
1406,M,employed,0,10064,.67038733
1407,M,employed,1,10378,.72220069
1408,F,unemployed,1,0,.73774999
1409,F,unemployed,1,6319,.12485195
1410,F,student,0,0,.82966512
1411,M,unemployed,0,9103,.69266993
1412,M,unemployed,0,15142,.66073591
1413,F,employed,1,19187,.97409695
1414,M,retired,1,5817,0
1415,F,employed,0,10405,.84826404
1416,M,unemployed,1,17583,0
1417,M,employed,1,16808,.15572126
1418,F,unemployed,0,19898,0
1419,F,unemployed,1,31355,0
1420,M,retired,0,6926,.11646082
1421,F,unemployed,1,24697,.99994493
1422,M,unemployed,1,9931,.54063672
1423,F,employed,0,10356,.54613829
1424,M,employed,1,23737,.72534674
1425,M,employed,1,44399,.44898358
1426,M,employed,1,9571,.035671052
1427,M,retired,0,22476,.065643735
1428,M,employed,1,5768,.81109059
1429,F,employed,1,11573,.6755994
1430,F,employed,1,6970,.99023288
1431,F,retired,0,12877,.20020123
1432,M,employed,0,6398,0
1433,F,employed,0,7199,.51372021
1434,M,student,0,0,.55341333
1435,M,student,0,9771,.85812581
1436,F,employed,1,20336,.82805771
1437,M,employed,1,5201,.68238342
1438,F,retired,1,6823,.27259049
1439,M,employed,1,7637,.094809346
1440,M,retired,1,39213,.325836
1441,F,employed,1,22007,.039747391
1442,M,student,0,0,.70308739
1443,M,employed,1,49690,.51656848
1444,M,employed,1,7877,.73099923
1445,M,unemployed,0,8410,0
1446,F,student,0,0,.76539576
1447,M,student,0,0,.67335129
1448,F,unemployed,0,27105,0
1449,F,employed,1,28220,.51996487
1450,F,employed,1,9239,0
1451,M,employed,1,12370,0
1452,F,employed,1,5194,.95847535
1453,M,student,1,21719,.79441738
1454,M,employed,0,14257,0
1455,F,unemployed,0,4034,.3292855
1456,F,employed,0,7336,.58497423
1457,F,employed,1,6505,0
1458,F,employed,1,8690,.6923632
1459,F,employed,1,9661,.1017507
1460,F,retired,1,4547,.33927837
1461,M,employed,1,6203,.20918322
1462,F,employed,0,22451,.31969208
1463,M,employed,1,7464,.39639834
1464,F,student,0,0,.37785563
1465,M,unemployed,1,0,.87416744
1466,M,student,0,0,.85136241
1467,M,employed,0,20782,.68587703
1468,M,employed,0,77932,.56035161
1469,M,employed,0,9464,.50037313
1470,M,employed,1,6893,.63387334
1471,F,unemployed,1,0,0
1472,F,retired,1,4218,.11142547
1473,M,unemployed,0,0,.50774843
1474,F,retired,0,10580,.10687585
1475,F,employed,1,41802,0
1476,M,employed,1,11401,.54622221
1477,F,unemployed,1,28257,.34529689
1478,M,employed,1,40474,.76013392
