id,sex,employment,married,income,digital2
100809,M,unemployed,1,0,.19228701
100810,M,employed,1,14660,0
100811,F,employed,1,6792,0
100812,M,employed,0,23602,.67127138
100813,F,employed,1,11170,.78993809
100814,M,unemployed,1,0,.84886062
100815,F,retired,1,12696,.23148736
100816,M,employed,1,6315,0
100817,M,employed,1,8064,.58305347
100818,F,student,0,0,.99501312
100819,F,employed,1,10401,.38834319
100820,M,employed,1,8377,0
100821,M,employed,1,11194,0
100822,F,employed,1,24186,0
100823,F,student,0,7056,.8536427
100824,F,employed,1,10586,.54419011
100825,F,employed,0,13195,.73644221
100826,F,student,1,0,.27407897
100827,M,employed,1,405745,.46814221
100828,M,employed,1,18505,.25983262
100829,F,retired,1,10827,0
100830,M,unemployed,0,0,.061163835
100831,F,unemployed,0,10236,0
100832,M,employed,1,9255,0
100833,F,unemployed,0,0,0
100834,F,employed,0,10472,0
100835,F,student,1,4084,.8865127
100836,F,retired,1,11882,0
100837,F,employed,1,6052,.015247156
100838,M,unemployed,1,0,0
100839,M,employed,1,51706,.67372125
100840,F,retired,1,7665,.20285133
100841,M,unemployed,1,9681,.5853591
100842,M,unemployed,0,7430,.65655202
100843,M,employed,1,8739,.62546438
100844,F,student,0,0,.40859139
100845,M,employed,1,11386,.43406147
100846,M,employed,1,8493,.53523582
100847,M,unemployed,1,15516,.83598477
100848,M,employed,1,15892,.60224336
100849,F,student,0,12377,.90601707
100850,F,retired,1,4064,0
100851,F,employed,1,27916,.45139769
100852,M,employed,1,16864,.72256178
100853,M,employed,0,50197,0
100854,M,employed,0,40542,0
100855,M,retired,1,10733,.24326701
100856,M,employed,1,13566,.29482862
100857,M,employed,1,13300,.16594763
100858,F,unemployed,1,0,.61628312
100859,M,employed,1,8140,.57554036
100860,F,unemployed,1,20444,.15484181
100861,M,student,0,0,0
100862,F,retired,1,5367,0
100863,F,retired,1,20858,.28030682
100864,M,employed,1,66966,.74544626
100865,F,employed,1,13711,.35501233
100866,M,employed,1,20458,.76741475
100867,F,employed,1,16393,.75963688
100868,F,employed,1,6217,.52492166
100869,F,student,0,40105,.75801289
100870,M,employed,0,16245,.018017955
100871,M,unemployed,1,6913,.82247043
100872,M,employed,1,104671,.38889024
100873,M,employed,1,8696,.35321102
100874,F,unemployed,1,0,0
100875,M,employed,1,9507,.56747794
100876,M,employed,1,9837,.6078071
100877,M,employed,1,61693,.53099138
100878,M,employed,0,22842,0
100879,M,employed,1,11406,.60188586
100880,F,student,0,0,0
100881,F,employed,0,34579,0
100882,M,employed,1,5222,0
100883,M,employed,1,27362,.78942174
100884,F,unemployed,1,7135,.60079598
100885,M,employed,1,12602,0
100886,M,retired,0,49859,0
100887,F,employed,1,9241,.13504755
100888,M,employed,1,13294,.60021639
100889,F,unemployed,1,0,0
100890,M,student,0,6056,.92740488
100891,F,employed,1,7861,.74542195
100892,M,employed,0,22281,.61817092
100893,M,employed,1,12823,.5041219
100894,F,retired,1,1823,.29811645
100895,F,unemployed,1,10978,.65489668
100896,M,retired,1,4469,0
100897,M,retired,0,7239,.27646935
100898,M,student,0,4618,.99606454
100899,F,unemployed,1,26017,.70716208
100900,F,employed,1,13045,.64881229
100901,M,employed,0,14917,.18098778
100902,M,employed,1,16900,0
100903,F,unemployed,1,0,.56620419
100904,F,retired,1,7281,.17285761
100905,F,employed,0,10151,.68054336
100906,M,unemployed,0,19697,0
100907,F,employed,1,9110,.85652792
100908,M,employed,1,12905,.21949874
100909,F,employed,1,6554,.56790102
100910,F,retired,1,4137,.29756016
100911,F,employed,1,11221,.34101799
100912,F,student,0,0,.60669589
100913,M,employed,1,9513,.84737045
100914,M,retired,0,6329,0
100915,M,employed,1,47997,0
100916,M,employed,1,35734,.79616863
100917,F,employed,1,46462,.043607496
100918,F,employed,1,13301,.55166161
100919,F,employed,1,9885,.3593899
100920,M,employed,0,11923,.81786203
100921,M,student,0,0,.83569384
100922,F,employed,1,5223,.92486864
100923,M,employed,1,13244,.60591549
100924,M,employed,1,16327,.80047971
100925,M,employed,1,9665,.28158081
100926,M,employed,1,6311,.65121722
100927,M,student,0,3210,.97706777
100928,M,student,1,18817,.84035218
100929,M,student,0,0,.83821863
100930,M,employed,1,31868,.26051974
100931,F,retired,1,2701,0
100932,M,employed,1,98686,.5676443
100933,M,employed,0,11431,.92936611
100934,M,employed,0,16194,.78322411
100935,M,student,0,0,.84860903
100936,F,employed,1,4471,.6743753
100937,F,employed,1,4604,.79644793
100938,M,employed,1,28420,.59321553
100939,M,unemployed,1,0,0
100940,F,retired,0,2699,.18974453
100941,M,retired,1,14975,.21190488
100942,M,retired,0,5009,.2702927
100943,M,retired,1,8436,0
100944,F,student,1,0,.89762306
100945,F,employed,1,4520,.53943485
100946,M,employed,1,11913,.025681969
100947,M,student,0,5149,0
100948,M,employed,1,9120,0
100949,M,employed,1,18644,0
100950,M,student,0,0,.34180617
100951,M,employed,0,7427,0
100952,M,employed,1,8039,.55934823
100953,F,retired,1,8544,.17224506
100954,F,employed,1,4706,.65694946
100955,F,employed,1,5876,.070043117
100956,F,employed,1,8191,0
100957,M,employed,0,15604,0
100958,M,employed,0,17925,0
100959,F,retired,0,21727,.37249231
100960,M,student,0,0,.17193951
100961,M,employed,1,26544,0
100962,M,employed,0,11763,.62108237
100963,M,retired,0,7642,0
100964,M,retired,1,16099,.35565475
100965,F,student,0,0,.95250922
100966,M,student,0,0,.99760377
100967,F,student,0,6295,.95051527
100968,M,employed,1,25253,.71275175
100969,F,retired,1,4966,0
100970,M,employed,1,17372,.30909702
100971,F,student,0,0,.80840099
100972,M,employed,1,17031,.066665821
100973,M,employed,1,35115,0
100974,F,unemployed,0,0,.79842341
100975,M,employed,1,143014,.72207671
100976,M,employed,1,11926,.71157527
100977,M,student,0,16877,.51160371
100978,F,retired,0,20548,.25770253
100979,F,unemployed,1,0,.13155043
100980,F,student,0,139378,.81830579
100981,F,employed,1,5357,.54299837
100982,M,student,0,0,.99954283
100983,F,employed,0,67845,.65494365
100984,M,employed,1,38781,.58930916
100985,M,employed,0,21490,.37993774
100986,F,employed,1,14142,.17172539
100987,F,unemployed,1,15218,.50222075
100988,M,employed,1,12646,.56874418
100989,F,student,0,9012,.05159403
100990,M,employed,0,13054,.55847913
100991,M,unemployed,1,0,.67851567
100992,M,employed,1,18869,.77798903
100993,F,employed,1,9355,.19851948
100994,M,unemployed,0,0,.91548902
100995,F,employed,0,6942,.24611233
100996,F,unemployed,1,0,.17146999
100997,F,unemployed,1,6539,.51104403
100998,F,employed,0,98597,.31413466
100999,F,employed,0,10309,.77688694
101000,F,employed,1,6037,.72249556
101001,F,retired,1,8625,.38347131
101002,M,employed,1,9804,.51983458
101003,F,employed,1,4891,.45468205
101004,F,student,0,0,.46498546
101005,M,unemployed,1,14595,.21585874
101006,M,employed,0,10479,.8835063
101007,F,student,0,0,.83645111
101008,M,employed,0,23143,.59207672
101009,F,retired,1,15315,.33805963
101010,M,employed,1,297824,.82913733
101011,F,employed,1,17601,.99990827
101012,M,student,0,0,0
101013,M,employed,1,7405,.50084728
101014,M,employed,0,19057,.30527082
101015,M,retired,1,20146,0
101016,F,retired,1,4284,0
101017,F,employed,1,8586,.28861991
101018,M,student,0,0,.90025836
101019,F,employed,1,9411,.59760171
101020,M,employed,0,43465,.82605231
101021,F,employed,1,5976,.51136076
101022,M,employed,1,8018,.79204977
101023,F,unemployed,1,0,.89381498
101024,F,unemployed,1,0,0
101025,M,employed,0,65984,.20659764
101026,M,student,1,0,.77798969
101027,M,retired,1,6471,.38603085
101028,M,employed,1,24391,.38689262
101029,F,employed,1,12556,.4650819
101030,M,student,0,13750,.93015003
101031,F,unemployed,1,0,.56183285
101032,F,employed,1,6216,.85489571
101033,F,employed,1,30856,.99122107
101034,M,employed,0,32919,.1675583
101035,M,unemployed,1,22062,.63896203
101036,M,unemployed,1,0,0
101037,F,retired,1,2924,0
101038,F,student,0,0,.95708394
101039,F,employed,1,39301,.14740729
101040,F,employed,1,12708,.58514941
101041,M,student,0,0,.83822459
101042,M,retired,0,7655,0
101043,M,employed,1,89310,.057433087
101044,F,unemployed,1,0,.60670668
101045,M,employed,1,7538,.31065348
101046,M,employed,1,12240,.59172052
101047,M,retired,1,167475,.20048714
101048,M,unemployed,1,0,.082241401
101049,F,employed,1,8662,.53714848
101050,F,employed,1,49180,.38700444
101051,F,employed,1,22933,.088603899
101052,M,unemployed,0,0,.0085783005
101053,M,unemployed,0,18685,0
101054,F,unemployed,1,7703,0
101055,M,employed,1,6836,.11436756
101056,M,employed,1,8077,.60434681
101057,M,unemployed,1,6449,.51537585
101058,F,employed,1,5762,.01627823
101059,F,employed,0,29822,.91400349
101060,M,retired,1,3846,0
101061,F,employed,1,5853,.0012753094
101062,F,student,0,41114,.35366467
101063,F,student,0,10014,.19577581
101064,F,employed,1,5811,.7016806
101065,M,employed,1,23305,.55657321
101066,F,retired,0,3652,.24890344
101067,F,retired,1,5513,0
101068,F,retired,1,2367,0
101069,M,employed,1,7850,.69286621
101070,F,unemployed,1,17548,0
101071,M,unemployed,1,0,.71868587
101072,M,retired,0,10319,.26666394
101073,M,unemployed,1,10433,.61116076
101074,M,employed,1,7931,0
101075,M,student,0,7370,.4323495
101076,M,retired,1,5199,0
101077,F,employed,1,61436,.52023345
101078,M,employed,1,21866,0
101079,M,retired,0,6439,0
101080,F,retired,1,10092,0
101081,M,employed,0,8345,.827887
101082,M,employed,1,43451,.55583572
101083,F,employed,1,5859,.83042145
101084,M,employed,0,13146,.1954471
101085,M,student,0,0,.73011756
101086,F,student,0,15775,.97987473
101087,M,employed,1,23254,.71827984
101088,M,student,0,0,.43224996
101089,M,retired,0,12984,0
101090,M,employed,1,656759,.018447405
101091,M,retired,1,6344,0
101092,F,employed,0,5945,.50355649
101093,M,retired,0,17854,0
101094,M,employed,1,10787,0
101095,M,student,0,11228,.92557287
101096,M,unemployed,1,5692,.56807101
101097,F,unemployed,1,0,.5472427
101098,F,employed,1,4737,0
101099,F,employed,1,8148,.77293622
101100,F,employed,0,6051,.5821597
101101,M,employed,1,5914,.48828936
101102,F,employed,1,14752,.83568347
101103,F,employed,1,8704,.25080806
101104,F,employed,1,13763,.38435155
101105,F,employed,1,6585,.77831423
101106,M,unemployed,1,0,.42707855
101107,F,employed,0,130322,.46162033
101108,M,employed,1,7689,0
101109,M,unemployed,1,17683,0
101110,M,student,0,9647,.1063605
101111,F,unemployed,0,0,0
101112,F,retired,1,1892,.21638155
101113,M,employed,1,244685,.7874648
101114,M,student,0,0,.90274012
101115,F,student,0,0,.84919178
101116,M,student,0,14064,.92134637
101117,M,employed,0,8831,.59133011
101118,F,unemployed,1,16694,.66063237
101119,F,employed,1,25561,.39121199
101120,F,student,0,0,.026564734
101121,M,retired,0,4711,.33625835
101122,M,student,0,0,.88934904
101123,M,unemployed,1,15245,0
101124,M,employed,1,61354,.32991412
101125,M,student,0,4603,.91146576
101126,M,retired,1,92145,.1635336
101127,M,employed,1,26558,.31732273
101128,F,employed,1,11817,.70275396
101129,M,student,0,8958,.78810847
101130,M,employed,0,75023,.76766431
101131,M,unemployed,1,0,.6269446
101132,F,employed,0,13558,.32471815
101133,M,student,0,12851,.889355
101134,F,unemployed,1,0,0
101135,M,employed,1,14351,.87587804
101136,F,student,0,0,0
101137,M,employed,1,26799,.72415429
101138,M,employed,1,12945,.28410426
101139,M,unemployed,0,17701,.63210356
101140,F,employed,1,17278,0
101141,F,unemployed,1,18982,.37318993
101142,F,unemployed,1,0,.33585227
101143,M,employed,1,8674,0
101144,F,employed,1,4556,.7802968
101145,F,unemployed,1,12453,.53633529
101146,F,employed,1,5208,.21466565
101147,F,employed,1,7698,0
101148,F,employed,1,17098,.77104449
101149,F,unemployed,1,0,.87769467
101150,M,retired,1,5218,0
101151,M,student,0,0,.99865782
101152,M,employed,1,6629,.84425426
101153,F,unemployed,0,0,.092100881
101154,F,employed,1,9901,.62453371
101155,F,unemployed,1,0,0
101156,M,student,0,21548,.89922494
101157,M,employed,1,80815,.82494122
101158,M,employed,1,12456,0
101159,F,employed,1,4637,.27774841
101160,F,employed,1,23990,0
101161,F,employed,1,73459,.61478442
101162,M,employed,0,11713,.56104434
101163,F,retired,0,5941,0
101164,F,employed,0,30145,.55404145
101165,M,employed,0,7510,.89659721
101166,M,employed,1,11327,.37952396
101167,F,employed,1,12211,.88066131
101168,M,employed,1,19356,0
101169,F,employed,0,6867,0
101170,F,unemployed,1,7712,.89883476
101171,M,student,0,14868,.87340534
101172,F,employed,0,8488,.66692746
101173,M,employed,0,7069,.91259432
101174,M,employed,1,6432,.7342211
101175,F,employed,1,5044,0
101176,F,unemployed,0,0,.068014406
101177,M,employed,1,69269,.84378159
101178,F,employed,0,6895,0
101179,F,employed,0,15122,.62133551
101180,M,employed,1,15358,0
101181,F,employed,0,18024,.63454217
101182,F,unemployed,1,18508,0
101183,M,employed,1,17333,.026830327
101184,F,retired,1,8344,.033072028
101185,F,employed,1,13819,.11267719
101186,M,employed,1,12226,.31508446
101187,F,employed,1,19640,.73863953
101188,M,unemployed,1,0,.55387622
101189,M,retired,1,3772,.25137645
101190,M,employed,1,16465,.49592125
101191,M,retired,1,4838,0
101192,F,employed,1,7979,.1365612
101193,F,student,0,0,.61064523
101194,F,employed,1,7263,.70315307
101195,M,retired,1,25595,.25861746
101196,M,employed,1,19265,.65398949
101197,F,employed,1,17791,.80570483
101198,M,unemployed,1,0,.34726509
101199,F,employed,1,7028,0
101200,M,employed,1,32577,0
101201,F,retired,1,7681,0
101202,F,employed,1,6810,.53217244
101203,M,retired,0,18186,0
101204,F,employed,1,7971,0
101205,M,unemployed,1,128221,.19552585
101206,F,student,0,4884,.93904215
101207,M,employed,1,12717,.66445225
101208,M,unemployed,1,0,0
101209,F,employed,1,8299,0
101210,F,retired,0,2738,0
101211,F,employed,1,71108,.54247224
101212,M,employed,1,7913,.5469327
101213,F,retired,1,143826,.20091443
101214,M,student,0,11849,.97242916
101215,M,employed,1,32893,.79226857
101216,M,employed,1,37961,.22689657
101217,M,student,1,0,.010230849
101218,M,employed,1,372245,.66269845
101219,M,employed,1,9649,.40288544
101220,F,employed,1,12510,.74112302
101221,F,retired,1,7258,.22432673
101222,F,unemployed,1,11932,.26946416
101223,M,unemployed,1,14812,.24965602
101224,M,employed,1,5905,.4196839
101225,M,employed,1,14944,0
101226,M,unemployed,1,0,.53857177
101227,F,employed,1,9993,.97629756
101228,F,employed,1,5824,.20806536
101229,M,employed,1,19784,0
101230,F,student,1,0,.53050423
101231,M,employed,1,197042,.14433058
101232,M,student,0,0,.88430631
101233,F,unemployed,1,0,.25695038
101234,F,employed,1,5925,.70920151
101235,F,unemployed,1,0,.64010054
101236,F,retired,1,3694,.23629594
101237,F,employed,1,15417,.68362063
101238,M,employed,1,12678,.77205688
101239,M,unemployed,1,14273,.88650882
101240,M,employed,1,7201,0
101241,F,employed,0,6167,.80990034
101242,F,retired,1,59723,.26024336
101243,M,retired,1,12036,0
101244,M,employed,1,5543,.0038851406
101245,M,employed,1,10832,.6973111
101246,M,employed,0,8567,.18202874
101247,M,employed,1,12522,.73442292
101248,F,employed,0,16978,.096698619
101249,M,unemployed,0,0,.59266883
101250,F,student,0,0,.86207545
101251,M,employed,0,34910,.52372491
101252,M,employed,0,9415,0
101253,F,employed,0,6855,.98260444
101254,M,employed,0,9697,.83653557
101255,M,employed,1,10795,.70218635
101256,M,employed,0,12217,.53224313
101257,F,retired,0,7677,.11663445
101258,M,student,0,12670,.88069624
101259,M,student,0,0,.85736352
101260,F,student,1,14297,.88346028
101261,F,employed,1,37430,.085138902
101262,F,unemployed,0,14486,.015332432
101263,M,employed,0,6120,.60343683
101264,M,employed,0,23580,.85956872
101265,F,employed,0,9225,.25392455
101266,F,employed,1,23406,.63201803
101267,M,employed,1,6873,.76275706
101268,F,employed,1,8391,.28759313
101269,F,employed,0,6741,.24816196
101270,M,employed,0,17369,.56428438
101271,F,student,0,4085,.8891592
101272,F,employed,1,39169,0
101273,M,employed,1,49131,.58405548
101274,F,employed,1,21995,.39641827
101275,F,employed,0,95213,0
101276,F,student,1,0,.26213464
101277,M,employed,1,9443,.51093858
101278,M,student,1,0,.17451644
101279,F,unemployed,1,0,.50484031
101280,M,student,0,0,.93422312
101281,F,student,1,0,.85529554
101282,M,employed,1,5356,.77846581
101283,F,retired,1,16231,.38459408
101284,M,employed,1,5408,0
101285,F,employed,1,6582,.20994239
101286,M,student,0,0,.31158504
101287,F,student,0,0,.69002175
101288,F,employed,1,23472,0
101289,F,employed,0,14040,.041820571
101290,F,student,0,0,.35054922
101291,M,employed,1,54274,.6486553
101292,M,student,0,4827,.38172311
101293,M,student,0,0,0
101294,F,unemployed,0,0,0
101295,F,employed,0,26622,0
101296,M,unemployed,1,0,.68718642
101297,M,employed,0,12653,.67678738
101298,F,student,0,0,.82646829
101299,M,retired,1,6096,0
101300,M,unemployed,0,0,.58617705
101301,M,student,0,13807,.66732961
101302,F,unemployed,1,0,.77874547
101303,M,student,0,0,.93309039
101304,M,retired,0,7006,.28106755
101305,M,retired,0,6698,.24683627
101306,M,employed,1,23460,.50428408
101307,F,student,0,13957,.83192003
101308,M,retired,1,4582,0
101309,M,student,0,9503,.30397239
101310,F,employed,0,10335,.35556543
101311,F,employed,1,7982,0
101312,M,employed,1,9471,.63426769
101313,F,unemployed,0,8573,.61982656
101314,M,employed,1,24731,0
101315,M,employed,0,8919,.79331619
101316,M,student,0,6567,.54554027
101317,M,employed,0,24493,.67380166
101318,M,employed,1,22883,.46657914
101319,M,employed,1,11695,.40433496
101320,M,employed,0,14600,.23010187
101321,F,employed,1,13160,.67001384
101322,M,student,0,0,.8434881
101323,M,employed,0,6789,.77279854
101324,M,retired,0,17965,.27120009
101325,M,unemployed,1,9003,.67800665
101326,F,employed,1,26300,0
101327,M,employed,0,7087,.23328742
101328,F,employed,1,321201,.60286367
101329,F,unemployed,0,0,.83976376
101330,M,employed,0,18247,.1760076
101331,M,employed,1,10760,.79257083
101332,F,unemployed,1,0,0
101333,F,employed,1,5589,.35346806
101334,M,student,0,0,.22738846
101335,F,employed,1,33041,.40125754
101336,M,employed,0,6499,.63525981
101337,M,retired,0,45216,0
101338,F,unemployed,1,0,.26238492
101339,M,employed,1,8193,.73448837
101340,M,employed,0,32259,.37249708
101341,M,retired,1,5581,0
101342,M,unemployed,1,0,0
101343,F,student,0,33330,.8505463
101344,F,student,0,0,.73611188
101345,F,retired,0,17803,0
101346,M,employed,1,8183,.58523244
101347,M,student,0,9250,.97622705
101348,F,employed,1,7331,.076110348
101349,M,employed,1,9130,.87755692
101350,F,employed,1,28153,.53760308
101351,F,employed,1,4322,.65340906
101352,F,employed,1,10154,.27617761
101353,M,employed,0,9371,.87715197
101354,M,employed,1,10360,.52963352
101355,M,employed,1,9721,.5927459
101356,F,employed,0,6541,0
101357,M,employed,1,5517,.86042094
101358,F,student,0,0,.85317558
